id,status_group
27501,functional
27502,non functional
27511,functional
27513,functional
27525,non functional
27526,non functional
27532,non functional
27542,functional
27549,functional
27556,functional
27560,functional
27563,non functional
27564,non functional
27573,functional
27577,functional
27587,functional
27588,functional
27595,functional
27596,non functional
27598,functional
27600,functional
27601,functional
27603,functional
27604,functional
27609,functional
27612,functional
27614,functional
27621,functional
27624,functional
27626,non functional
27627,functional
27638,functional
27645,functional
27649,non functional
27652,non functional
27656,non functional
27661,functional
27673,functional
27678,functional
27682,non functional
27684,functional
27686,functional
27690,non functional
27706,functional
27708,functional
27712,functional
27714,functional
27715,functional
27720,functional
27728,non functional
27737,functional
27743,functional
27751,functional
27756,non functional
27760,functional
27771,functional
27778,non functional
27788,functional
27791,functional
27793,functional
27797,functional
27807,functional
27820,functional
27825,functional needs repair
27826,non functional
27827,functional
27842,functional
27845,non functional
27856,functional
27858,functional
27868,non functional
27870,functional
27871,functional
27873,functional
27875,functional
27877,non functional
27883,functional
27885,functional
27893,functional
27932,non functional
27934,non functional
27941,functional
27946,non functional
27950,functional
27953,non functional
27963,functional needs repair
27979,functional
27989,non functional
27990,functional
27992,non functional
27993,functional
27998,non functional
28002,functional
28003,non functional
28004,functional
28008,functional
28011,functional
28014,non functional
28022,non functional
28023,functional
28030,functional
28042,functional
28047,functional
28050,non functional
28055,functional
28063,non functional
28065,functional
28075,non functional
28079,functional
28083,functional
28086,functional needs repair
28098,non functional
28101,functional
28109,non functional
28115,functional
28121,functional
28124,non functional
28130,functional
28147,non functional
28151,functional
28152,functional
28153,functional
28158,functional
28159,non functional
28164,functional
28169,non functional
28176,functional
28180,functional
28181,functional
28183,functional
28198,functional
28201,non functional
28207,functional
28219,functional
28227,functional
28248,functional
28254,functional
28266,functional
28269,functional
28270,functional
28279,non functional
28284,functional
28294,functional
28297,functional
28311,functional
28323,functional
28329,functional
28331,functional
28332,functional
28333,non functional
28335,non functional
28339,functional needs repair
28345,functional
28349,non functional
28350,functional
28354,functional
28358,functional
28364,functional
28368,non functional
28373,non functional
28381,non functional
28396,functional
28404,functional
28406,functional
28421,non functional
28423,functional
28424,non functional
28427,functional
28436,functional needs repair
28438,non functional
28446,functional
28449,non functional
28451,functional
28460,functional
28465,non functional
28467,functional
28468,non functional
28474,non functional
28489,functional needs repair
28490,functional
28508,functional
28509,functional
28513,functional
28521,non functional
28528,functional
28538,functional
28539,non functional
28550,functional
28561,non functional
28564,functional
28577,functional
28580,non functional
28586,functional
28591,functional
28596,functional
28607,functional
28611,functional
28615,functional
28618,non functional
28624,functional
28628,functional
28634,non functional
28636,functional
28637,non functional
28641,non functional
28646,functional
28653,functional
28660,functional
28663,non functional
28677,non functional
28678,non functional
28683,non functional
28690,non functional
28695,functional
28705,non functional
28717,non functional
28720,functional needs repair
28737,functional
28743,functional
28749,functional
28752,functional
28757,non functional
28766,non functional
28773,functional
28783,non functional
28785,functional
28793,functional
28795,non functional
28799,non functional
28800,non functional
28801,non functional
28817,functional
28826,functional
28841,functional needs repair
28842,functional
